,CID X LOC_NUM X VENDOR,target
3510,IO10URP X 0 X 265,1
3510,IO10URP X 0 X 295,1
3510,IO10URP X 0 X 843,1
3510,IO10URP X 0 X 23,1
3510,IO10URP X 0 X 303,1
3510,IO10URP X 0 X 159,1
3510,IO10URP X 0 X 188,1
3510,IO10URP X 0 X 294,1
3510,IO10URP X 0 X 304,1
3510,IO10URP X 0 X 13,1
3510,IO10URP X 0 X 75,1
3510,IO10URP X 0 X 401,1
3510,IO10URP X 0 X 298,1
3511,IO38EIB X 0 X 4,0
3511,IO38EIB X 0 X 176,0
3511,IO38EIB X 0 X 231,0
3511,IO38EIB X 0 X 55,0
3511,IO38EIB X 0 X 159,0
3511,IO38EIB X 0 X 843,1
3511,IO38EIB X 0 X 303,0
3511,IO38EIB X 0 X 398,0
3511,IO38EIB X 0 X 160,1
3511,IO38EIB X 0 X 149,0
3511,IO38EIB X 0 X 195,0
3511,IO38EIB X 0 X 250,0
3511,IO38EIB X 0 X 295,0
3511,IO38EIB X 0 X 265,1
3511,IO38EIB X 0 X 106,0
3511,IO38EIB X 0 X 289,0
3511,IO38EIB X 0 X 221,0
3511,IO38EIB X 0 X 216,0
3511,IO38EIB X 0 X 300,0
3511,IO38EIB X 0 X 115,0
3512,IO9QBSC X 0 X 149,1
3512,IO9QBSC X 0 X 154,0
3512,IO9QBSC X 0 X 84,1
3512,IO9QBSC X 0 X 259,1
3512,IO9QBSC X 0 X 85,1
3512,IO9QBSC X 0 X 75,1
3512,IO9QBSC X 0 X 216,1
3512,IO9QBSC X 0 X 161,0
3512,IO9QBSC X 0 X 265,1
3512,IO9QBSC X 0 X 76,0
3512,IO9QBSC X 0 X 115,1
3512,IO9QBSC X 0 X 843,0
3512,IO9QBSC X 0 X 577,0
3512,IO9QBSC X 0 X 303,1
3512,IO9QBSC X 0 X 298,0
3512,IO9QBSC X 0 X 110,0
3512,IO9QBSC X 0 X 295,1
3512,IO9QBSC X 0 X 159,0
3512,IO9QBSC X 0 X 294,1
3512,IO9QBSC X 0 X 274,0
3513,IP0O41G X 0 X 188,0
3513,IP0O41G X 0 X 843,1
3513,IP0O41G X 0 X 221,1
3513,IP0O41G X 0 X 398,0
3513,IP0O41G X 0 X 265,1
3513,IP0O41G X 0 X 195,0
3513,IP0O41G X 0 X 23,1
3513,IP0O41G X 0 X 298,0
3513,IP0O41G X 0 X 154,1
3513,IP0O41G X 0 X 115,0
3513,IP0O41G X 0 X 159,1
3513,IP0O41G X 0 X 303,1
3513,IP0O41G X 0 X 537,1
3513,IP0O41G X 0 X 243,0
3513,IP0O41G X 0 X 295,0
3513,IP0O41G X 0 X 75,1
3513,IP0O41G X 0 X 90,1
3513,IP0O41G X 0 X 294,1
3513,IP0O41G X 0 X 180,0
3513,IP0O41G X 0 X 85,0
3514,IP2CP0I X 0 X 289,1
3514,IP2CP0I X 0 X 115,1
3514,IP2CP0I X 0 X 161,1
3514,IP2CP0I X 0 X 221,1
3514,IP2CP0I X 0 X 193,1
3514,IP2CP0I X 0 X 459,1
3514,IP2CP0I X 0 X 243,1
3514,IP2CP0I X 0 X 288,1
3514,IP2CP0I X 0 X 55,1
3514,IP2CP0I X 0 X 295,1
3514,IP2CP0I X 0 X 265,1
3514,IP2CP0I X 0 X 216,1
3514,IP2CP0I X 0 X 843,1
3514,IP2CP0I X 0 X 90,1
3514,IP2CP0I X 0 X 44,1
3514,IP2CP0I X 0 X 294,1
3514,IP2CP0I X 0 X 154,1
3514,IP2CP0I X 0 X 75,1
3514,IP2CP0I X 0 X 303,1
3514,IP2CP0I X 0 X 176,1
3515,IP4I95A X 0 X 298,1
3515,IP4I95A X 0 X 310,1
3515,IP4I95A X 0 X 159,1
3515,IP4I95A X 0 X 76,1
3515,IP4I95A X 0 X 583,1
3515,IP4I95A X 0 X 300,1
3515,IP4I95A X 0 X 196,1
3515,IP4I95A X 0 X 271,1
3515,IP4I95A X 0 X 75,1
3515,IP4I95A X 0 X 294,1
3515,IP4I95A X 0 X 304,1
3515,IP4I95A X 0 X 250,1
3515,IP4I95A X 0 X 115,1
3515,IP4I95A X 0 X 303,1
3515,IP4I95A X 0 X 231,1
3515,IP4I95A X 0 X 274,1
3515,IP4I95A X 0 X 577,1
3515,IP4I95A X 0 X 265,1
3515,IP4I95A X 0 X 55,1
3515,IP4I95A X 0 X 843,1
3516,IPEQH4S X 0 X 419,0
3516,IPEQH4S X 0 X 106,0
3516,IPEQH4S X 0 X 303,0
3516,IPEQH4S X 0 X 159,0
3516,IPEQH4S X 0 X 28,0
3516,IPEQH4S X 0 X 401,0
3516,IPEQH4S X 0 X 295,0
3516,IPEQH4S X 0 X 843,0
3516,IPEQH4S X 0 X 231,0
3516,IPEQH4S X 0 X 274,0
3516,IPEQH4S X 0 X 197,0
3516,IPEQH4S X 0 X 75,0
3516,IPEQH4S X 0 X 265,0
3516,IPEQH4S X 0 X 298,0
3516,IPEQH4S X 0 X 201,0
3516,IPEQH4S X 0 X 221,0
3516,IPEQH4S X 0 X 391,0
3516,IPEQH4S X 0 X 55,0
3516,IPEQH4S X 0 X 188,0
3516,IPEQH4S X 0 X 161,0
3517,IPIND4I X 0 X 154,1
3517,IPIND4I X 0 X 149,1
3517,IPIND4I X 0 X 76,1
3517,IPIND4I X 0 X 159,1
3517,IPIND4I X 0 X 259,1
3517,IPIND4I X 0 X 115,1
3517,IPIND4I X 0 X 577,1
3517,IPIND4I X 0 X 55,1
3517,IPIND4I X 0 X 295,1
3517,IPIND4I X 0 X 250,1
3517,IPIND4I X 0 X 196,1
3517,IPIND4I X 0 X 106,1
3517,IPIND4I X 0 X 216,1
3517,IPIND4I X 0 X 303,1
3517,IPIND4I X 0 X 75,1
3517,IPIND4I X 0 X 157,1
3517,IPIND4I X 0 X 231,1
3517,IPIND4I X 0 X 221,1
3517,IPIND4I X 0 X 843,1
3517,IPIND4I X 0 X 265,1
3518,IPMZ90N X 0 X 23,0
3518,IPMZ90N X 0 X 149,0
3518,IPMZ90N X 0 X 115,0
3518,IPMZ90N X 0 X 303,0
3518,IPMZ90N X 0 X 294,0
3518,IPMZ90N X 0 X 295,0
3518,IPMZ90N X 0 X 159,0
3518,IPMZ90N X 0 X 75,0
3518,IPMZ90N X 0 X 188,0
3518,IPMZ90N X 0 X 90,0
3518,IPMZ90N X 0 X 13,0
3518,IPMZ90N X 0 X 176,0
3518,IPMZ90N X 0 X 82,0
3518,IPMZ90N X 0 X 192,0
3518,IPMZ90N X 0 X 161,0
3518,IPMZ90N X 0 X 274,0
3518,IPMZ90N X 0 X 288,0
3518,IPMZ90N X 0 X 265,1
3518,IPMZ90N X 0 X 83,0
3518,IPMZ90N X 0 X 216,0
3519,IPTJ8XE X 0 X 265,1
3519,IPTJ8XE X 0 X 161,1
3519,IPTJ8XE X 0 X 75,1
3519,IPTJ8XE X 0 X 303,1
3519,IPTJ8XE X 0 X 55,1
3519,IPTJ8XE X 0 X 193,1
3519,IPTJ8XE X 0 X 843,1
3519,IPTJ8XE X 0 X 216,1
3519,IPTJ8XE X 0 X 44,1
3519,IPTJ8XE X 0 X 176,1
3519,IPTJ8XE X 0 X 294,1
3519,IPTJ8XE X 0 X 243,1
3519,IPTJ8XE X 0 X 459,1
3519,IPTJ8XE X 0 X 154,1
3519,IPTJ8XE X 0 X 90,1
3519,IPTJ8XE X 0 X 221,1
3519,IPTJ8XE X 0 X 289,1
3519,IPTJ8XE X 0 X 115,1
3519,IPTJ8XE X 0 X 295,1
3519,IPTJ8XE X 0 X 288,1
3520,IPU77JA X 0 X 76,0
3520,IPU77JA X 0 X 84,1
3520,IPU77JA X 0 X 295,1
3520,IPU77JA X 0 X 303,1
3520,IPU77JA X 0 X 843,0
3520,IPU77JA X 0 X 149,1
3520,IPU77JA X 0 X 216,1
3520,IPU77JA X 0 X 274,0
3520,IPU77JA X 0 X 154,0
3520,IPU77JA X 0 X 294,1
3520,IPU77JA X 0 X 298,0
3520,IPU77JA X 0 X 115,1
3520,IPU77JA X 0 X 259,1
3520,IPU77JA X 0 X 110,0
3520,IPU77JA X 0 X 159,0
3520,IPU77JA X 0 X 265,1
3520,IPU77JA X 0 X 75,1
3520,IPU77JA X 0 X 161,0
3520,IPU77JA X 0 X 85,1
3520,IPU77JA X 0 X 577,0
3521,IQ72RBE X 0 X 401,1
3521,IQ72RBE X 0 X 259,1
3521,IQ72RBE X 0 X 250,1
3521,IQ72RBE X 0 X 310,1
3521,IQ72RBE X 0 X 274,1
3521,IQ72RBE X 0 X 295,1
3521,IQ72RBE X 0 X 161,1
3521,IQ72RBE X 0 X 216,1
3521,IQ72RBE X 0 X 159,1
3521,IQ72RBE X 0 X 33,1
3521,IQ72RBE X 0 X 82,1
3521,IQ72RBE X 0 X 13,1
3521,IQ72RBE X 0 X 55,1
3521,IQ72RBE X 0 X 577,1
3521,IQ72RBE X 0 X 265,1
3521,IQ72RBE X 0 X 195,1
3521,IQ72RBE X 0 X 303,1
3521,IQ72RBE X 0 X 110,1
3521,IQ72RBE X 0 X 180,1
3521,IQ72RBE X 0 X 294,1
3522,IQDTJQU X 0 X 303,1
3522,IQDTJQU X 0 X 294,1
3522,IQDTJQU X 0 X 33,1
3522,IQDTJQU X 0 X 216,0
3522,IQDTJQU X 0 X 401,0
3522,IQDTJQU X 0 X 82,0
3522,IQDTJQU X 0 X 250,0
3522,IQDTJQU X 0 X 159,0
3522,IQDTJQU X 0 X 195,0
3522,IQDTJQU X 0 X 577,1
3522,IQDTJQU X 0 X 265,0
3522,IQDTJQU X 0 X 295,0
3522,IQDTJQU X 0 X 180,0
3522,IQDTJQU X 0 X 55,0
3522,IQDTJQU X 0 X 13,0
3522,IQDTJQU X 0 X 310,0
3522,IQDTJQU X 0 X 274,1
3522,IQDTJQU X 0 X 110,0
3522,IQDTJQU X 0 X 161,1
3522,IQDTJQU X 0 X 259,0
3523,IQEPXC4 X 0 X 160,1
3523,IQEPXC4 X 0 X 231,1
3523,IQEPXC4 X 0 X 195,0
3523,IQEPXC4 X 0 X 149,1
3523,IQEPXC4 X 0 X 106,1
3523,IQEPXC4 X 0 X 221,1
3523,IQEPXC4 X 0 X 843,1
3523,IQEPXC4 X 0 X 265,1
3523,IQEPXC4 X 0 X 300,1
3523,IQEPXC4 X 0 X 303,1
3523,IQEPXC4 X 0 X 4,0
3523,IQEPXC4 X 0 X 295,1
3523,IQEPXC4 X 0 X 55,1
3523,IQEPXC4 X 0 X 159,1
3523,IQEPXC4 X 0 X 289,1
3523,IQEPXC4 X 0 X 176,1
3523,IQEPXC4 X 0 X 250,1
3523,IQEPXC4 X 0 X 115,1
3523,IQEPXC4 X 0 X 216,1
3523,IQEPXC4 X 0 X 398,1
3524,IQEWPEI X 0 X 75,1
3524,IQEWPEI X 0 X 191,1
3524,IQEWPEI X 0 X 115,1
3524,IQEWPEI X 0 X 303,1
3524,IQEWPEI X 0 X 583,1
3524,IQEWPEI X 0 X 294,1
3524,IQEWPEI X 0 X 843,1
3524,IQEWPEI X 0 X 55,1
3524,IQEWPEI X 0 X 300,1
3524,IQEWPEI X 0 X 265,1
3524,IQEWPEI X 0 X 216,1
3524,IQEWPEI X 0 X 298,1
3524,IQEWPEI X 0 X 159,1
3524,IQEWPEI X 0 X 149,1
3524,IQEWPEI X 0 X 577,1
3524,IQEWPEI X 0 X 76,1
3524,IQEWPEI X 0 X 176,1
3524,IQEWPEI X 0 X 221,1
3524,IQEWPEI X 0 X 106,1
3524,IQEWPEI X 0 X 289,1
3525,IQK49D7 X 0 X 192,1
3525,IQK49D7 X 0 X 149,0
3525,IQK49D7 X 0 X 401,0
3525,IQK49D7 X 0 X 843,0
3525,IQK49D7 X 0 X 855,1
3525,IQK49D7 X 0 X 188,0
3525,IQK49D7 X 0 X 298,0
3525,IQK49D7 X 0 X 66,0
3525,IQK49D7 X 0 X 288,0
3525,IQK49D7 X 0 X 250,0
3525,IQK49D7 X 0 X 310,1
3525,IQK49D7 X 0 X 303,1
3525,IQK49D7 X 0 X 274,1
3525,IQK49D7 X 0 X 294,0
3525,IQK49D7 X 0 X 196,1
3525,IQK49D7 X 0 X 115,1
3525,IQK49D7 X 0 X 176,0
3525,IQK49D7 X 0 X 265,1
3525,IQK49D7 X 0 X 67,0
3525,IQK49D7 X 0 X 161,1
3526,IQNIWS9 X 0 X 310,1
3526,IQNIWS9 X 0 X 843,1
3526,IQNIWS9 X 0 X 304,1
3526,IQNIWS9 X 0 X 298,1
3526,IQNIWS9 X 0 X 196,1
3526,IQNIWS9 X 0 X 265,1
3526,IQNIWS9 X 0 X 188,1
3526,IQNIWS9 X 0 X 274,1
3526,IQNIWS9 X 0 X 75,1
3526,IQNIWS9 X 0 X 855,1
3526,IQNIWS9 X 0 X 180,1
3526,IQNIWS9 X 0 X 159,1
3526,IQNIWS9 X 0 X 303,1
3526,IQNIWS9 X 0 X 115,1
3526,IQNIWS9 X 0 X 577,1
3526,IQNIWS9 X 0 X 23,1
3526,IQNIWS9 X 0 X 250,1
3526,IQNIWS9 X 0 X 105,1
3526,IQNIWS9 X 0 X 76,1
3526,IQNIWS9 X 0 X 192,1
3527,IQY3JQB X 0 X 75,1
3527,IQY3JQB X 0 X 188,1
3527,IQY3JQB X 0 X 265,1
3527,IQY3JQB X 0 X 304,1
3527,IQY3JQB X 0 X 196,1
3527,IQY3JQB X 0 X 855,1
3527,IQY3JQB X 0 X 310,1
3527,IQY3JQB X 0 X 298,1
3527,IQY3JQB X 0 X 149,1
3527,IQY3JQB X 0 X 274,1
3527,IQY3JQB X 0 X 192,1
3527,IQY3JQB X 0 X 115,1
3527,IQY3JQB X 0 X 216,1
3527,IQY3JQB X 0 X 90,1
3527,IQY3JQB X 0 X 294,1
3527,IQY3JQB X 0 X 250,1
3527,IQY3JQB X 0 X 76,1
3527,IQY3JQB X 0 X 159,1
3527,IQY3JQB X 0 X 303,1
3527,IQY3JQB X 0 X 13,1
3528,IR6XO8V X 0 X 159,1
3528,IR6XO8V X 0 X 115,1
3528,IR6XO8V X 0 X 149,1
3528,IR6XO8V X 0 X 259,1
3528,IR6XO8V X 0 X 271,1
3528,IR6XO8V X 0 X 577,1
3528,IR6XO8V X 0 X 75,1
3528,IR6XO8V X 0 X 154,1
3528,IR6XO8V X 0 X 295,1
3528,IR6XO8V X 0 X 221,1
3528,IR6XO8V X 0 X 265,1
3528,IR6XO8V X 0 X 180,1
3528,IR6XO8V X 0 X 161,1
3528,IR6XO8V X 0 X 250,1
3528,IR6XO8V X 0 X 843,1
3528,IR6XO8V X 0 X 303,1
3528,IR6XO8V X 0 X 274,1
3528,IR6XO8V X 0 X 55,1
3528,IR6XO8V X 0 X 196,1
3528,IR6XO8V X 0 X 294,1
3529,IR9YY7J X 0 X 13,1
3529,IR9YY7J X 0 X 75,1
3529,IR9YY7J X 0 X 4,1
3529,IR9YY7J X 0 X 298,1
3529,IR9YY7J X 0 X 265,1
3529,IR9YY7J X 0 X 188,1
3529,IR9YY7J X 0 X 176,1
3529,IR9YY7J X 0 X 250,1
3529,IR9YY7J X 0 X 231,1
3529,IR9YY7J X 0 X 303,1
3529,IR9YY7J X 0 X 115,1
3529,IR9YY7J X 0 X 55,1
3529,IR9YY7J X 0 X 295,1
3529,IR9YY7J X 0 X 221,1
3529,IR9YY7J X 0 X 149,1
3529,IR9YY7J X 0 X 274,1
3529,IR9YY7J X 0 X 216,1
3529,IR9YY7J X 0 X 104,1
3529,IR9YY7J X 0 X 310,1
3529,IR9YY7J X 0 X 159,1
3530,IRM4ML7 X 0 X 582,1
3530,IRM4ML7 X 0 X 843,1
3530,IRM4ML7 X 0 X 161,1
3530,IRM4ML7 X 0 X 304,1
3530,IRM4ML7 X 0 X 197,1
3530,IRM4ML7 X 0 X 243,1
3530,IRM4ML7 X 0 X 573,1
3530,IRM4ML7 X 0 X 271,1
3530,IRM4ML7 X 0 X 303,1
3530,IRM4ML7 X 0 X 265,1
3530,IRM4ML7 X 0 X 298,1
3530,IRM4ML7 X 0 X 855,1
3530,IRM4ML7 X 0 X 310,1
3530,IRM4ML7 X 0 X 294,1
3530,IRM4ML7 X 0 X 115,1
3530,IRM4ML7 X 0 X 196,1
3530,IRM4ML7 X 0 X 110,1
3530,IRM4ML7 X 0 X 401,1
3530,IRM4ML7 X 0 X 250,1
3530,IRM4ML7 X 0 X 192,1
3531,IRPSTIF X 0 X 115,1
3531,IRPSTIF X 0 X 196,1
3531,IRPSTIF X 0 X 303,1
3531,IRPSTIF X 0 X 304,1
3531,IRPSTIF X 0 X 159,1
3531,IRPSTIF X 0 X 75,1
3531,IRPSTIF X 0 X 274,1
3531,IRPSTIF X 0 X 250,1
3531,IRPSTIF X 0 X 298,1
3531,IRPSTIF X 0 X 149,1
3531,IRPSTIF X 0 X 23,1
3531,IRPSTIF X 0 X 843,1
3531,IRPSTIF X 0 X 188,1
3531,IRPSTIF X 0 X 310,1
3531,IRPSTIF X 0 X 295,1
3531,IRPSTIF X 0 X 265,1
3531,IRPSTIF X 0 X 76,1
3531,IRPSTIF X 0 X 294,1
3531,IRPSTIF X 0 X 180,1
3531,IRPSTIF X 0 X 577,1
3532,IRQW0HT X 0 X 216,1
3532,IRQW0HT X 0 X 115,1
3532,IRQW0HT X 0 X 250,1
3532,IRQW0HT X 0 X 76,1
3532,IRQW0HT X 0 X 295,1
3532,IRQW0HT X 0 X 106,1
3532,IRQW0HT X 0 X 55,1
3532,IRQW0HT X 0 X 188,1
3532,IRQW0HT X 0 X 176,1
3532,IRQW0HT X 0 X 149,1
3532,IRQW0HT X 0 X 577,1
3532,IRQW0HT X 0 X 20,1
3532,IRQW0HT X 0 X 265,1
3532,IRQW0HT X 0 X 75,1
3532,IRQW0HT X 0 X 159,1
3532,IRQW0HT X 0 X 13,1
3532,IRQW0HT X 0 X 300,1
3532,IRQW0HT X 0 X 303,1
3532,IRQW0HT X 0 X 843,1
3532,IRQW0HT X 0 X 298,1
3533,IS7FXHI X 0 X 216,0
3533,IS7FXHI X 0 X 231,0
3533,IS7FXHI X 0 X 75,0
3533,IS7FXHI X 0 X 855,0
3533,IS7FXHI X 0 X 265,0
3533,IS7FXHI X 0 X 13,0
3533,IS7FXHI X 0 X 90,0
3533,IS7FXHI X 0 X 846,0
3533,IS7FXHI X 0 X 159,0
3533,IS7FXHI X 0 X 76,0
3533,IS7FXHI X 0 X 295,0
3533,IS7FXHI X 0 X 294,0
3533,IS7FXHI X 0 X 188,0
3533,IS7FXHI X 0 X 66,0
3533,IS7FXHI X 0 X 221,0
3533,IS7FXHI X 0 X 310,0
3533,IS7FXHI X 0 X 303,0
3533,IS7FXHI X 0 X 115,0
3533,IS7FXHI X 0 X 196,0
3533,IS7FXHI X 0 X 274,0
3534,ISJ0ZBL X 0 X 196,1
3534,ISJ0ZBL X 0 X 154,1
3534,ISJ0ZBL X 0 X 265,1
3534,ISJ0ZBL X 0 X 274,1
3534,ISJ0ZBL X 0 X 294,1
3534,ISJ0ZBL X 0 X 843,1
3534,ISJ0ZBL X 0 X 577,1
3534,ISJ0ZBL X 0 X 55,1
3534,ISJ0ZBL X 0 X 161,1
3534,ISJ0ZBL X 0 X 295,1
3534,ISJ0ZBL X 0 X 303,1
3534,ISJ0ZBL X 0 X 115,1
3534,ISJ0ZBL X 0 X 221,1
3534,ISJ0ZBL X 0 X 180,1
3534,ISJ0ZBL X 0 X 250,1
3534,ISJ0ZBL X 0 X 259,1
3534,ISJ0ZBL X 0 X 159,1
3534,ISJ0ZBL X 0 X 75,1
3534,ISJ0ZBL X 0 X 149,1
3534,ISJ0ZBL X 0 X 271,1
3535,ISUQ5EW X 0 X 75,0
3535,ISUQ5EW X 0 X 243,0
3535,ISUQ5EW X 0 X 221,0
3535,ISUQ5EW X 0 X 298,0
3535,ISUQ5EW X 0 X 274,0
3535,ISUQ5EW X 0 X 294,0
3535,ISUQ5EW X 0 X 55,0
3535,ISUQ5EW X 0 X 154,1
3535,ISUQ5EW X 0 X 265,1
3535,ISUQ5EW X 0 X 90,0
3535,ISUQ5EW X 0 X 843,0
3535,ISUQ5EW X 0 X 398,0
3535,ISUQ5EW X 0 X 161,0
3535,ISUQ5EW X 0 X 295,0
3535,ISUQ5EW X 0 X 149,0
3535,ISUQ5EW X 0 X 216,0
3535,ISUQ5EW X 0 X 303,0
3535,ISUQ5EW X 0 X 23,0
3535,ISUQ5EW X 0 X 159,0
3535,ISUQ5EW X 0 X 110,0
3536,IT132OF X 0 X 76,1
3536,IT132OF X 0 X 110,1
3536,IT132OF X 0 X 191,1
3536,IT132OF X 0 X 304,1
3536,IT132OF X 0 X 294,1
3536,IT132OF X 0 X 189,1
3536,IT132OF X 0 X 289,1
3536,IT132OF X 0 X 157,1
3536,IT132OF X 0 X 295,1
3536,IT132OF X 0 X 274,1
3536,IT132OF X 0 X 115,1
3536,IT132OF X 0 X 159,1
3536,IT132OF X 0 X 577,1
3536,IT132OF X 0 X 265,1
3536,IT132OF X 0 X 55,1
3536,IT132OF X 0 X 300,1
3536,IT132OF X 0 X 303,1
3536,IT132OF X 0 X 149,1
3536,IT132OF X 0 X 583,1
3536,IT132OF X 0 X 154,1
3537,IT6IMTJ X 0 X 76,1
3537,IT6IMTJ X 0 X 161,1
3537,IT6IMTJ X 0 X 295,1
3537,IT6IMTJ X 0 X 113,1
3537,IT6IMTJ X 0 X 55,1
3537,IT6IMTJ X 0 X 855,1
3537,IT6IMTJ X 0 X 13,1
3537,IT6IMTJ X 0 X 66,1
3537,IT6IMTJ X 0 X 207,1
3537,IT6IMTJ X 0 X 196,1
3537,IT6IMTJ X 0 X 231,1
3537,IT6IMTJ X 0 X 159,1
3537,IT6IMTJ X 0 X 106,1
3537,IT6IMTJ X 0 X 841,1
3537,IT6IMTJ X 0 X 303,1
3537,IT6IMTJ X 0 X 294,1
3537,IT6IMTJ X 0 X 265,1
3537,IT6IMTJ X 0 X 216,1
3537,IT6IMTJ X 0 X 115,1
3537,IT6IMTJ X 0 X 274,1
3538,IT8BU3Z X 0 X 197,1
3538,IT8BU3Z X 0 X 66,1
3538,IT8BU3Z X 0 X 303,1
3538,IT8BU3Z X 0 X 295,1
3538,IT8BU3Z X 0 X 176,1
3538,IT8BU3Z X 0 X 304,1
3538,IT8BU3Z X 0 X 274,1
3538,IT8BU3Z X 0 X 843,1
3538,IT8BU3Z X 0 X 55,1
3538,IT8BU3Z X 0 X 161,1
3538,IT8BU3Z X 0 X 294,1
3538,IT8BU3Z X 0 X 265,1
3538,IT8BU3Z X 0 X 76,1
3538,IT8BU3Z X 0 X 577,1
3538,IT8BU3Z X 0 X 159,1
3538,IT8BU3Z X 0 X 582,1
3538,IT8BU3Z X 0 X 106,1
3538,IT8BU3Z X 0 X 149,1
3538,IT8BU3Z X 0 X 110,1
3538,IT8BU3Z X 0 X 115,1
3539,IT9N61K X 0 X 134,1
3539,IT9N61K X 0 X 149,1
3539,IT9N61K X 0 X 75,1
3539,IT9N61K X 0 X 115,1
3539,IT9N61K X 0 X 216,1
3539,IT9N61K X 0 X 843,1
3539,IT9N61K X 0 X 265,1
3539,IT9N61K X 0 X 274,1
3539,IT9N61K X 0 X 250,1
3539,IT9N61K X 0 X 159,1
3539,IT9N61K X 0 X 295,1
3539,IT9N61K X 0 X 288,1
3539,IT9N61K X 0 X 188,1
3539,IT9N61K X 0 X 81,1
3539,IT9N61K X 0 X 303,1
3539,IT9N61K X 0 X 310,1
3539,IT9N61K X 0 X 298,1
3539,IT9N61K X 0 X 13,1
3539,IT9N61K X 0 X 176,1
3539,IT9N61K X 0 X 23,1
3540,ITIIBT4 X 0 X 303,1
3540,ITIIBT4 X 0 X 66,1
3540,ITIIBT4 X 0 X 76,1
3540,ITIIBT4 X 0 X 161,1
3540,ITIIBT4 X 0 X 207,1
3540,ITIIBT4 X 0 X 13,1
3540,ITIIBT4 X 0 X 106,1
3540,ITIIBT4 X 0 X 265,1
3540,ITIIBT4 X 0 X 55,1
3540,ITIIBT4 X 0 X 196,1
3540,ITIIBT4 X 0 X 295,1
3540,ITIIBT4 X 0 X 855,1
3540,ITIIBT4 X 0 X 294,1
3540,ITIIBT4 X 0 X 841,1
3540,ITIIBT4 X 0 X 115,1
3540,ITIIBT4 X 0 X 216,1
3540,ITIIBT4 X 0 X 113,1
3540,ITIIBT4 X 0 X 231,1
3540,ITIIBT4 X 0 X 159,1
3540,ITIIBT4 X 0 X 274,1
3541,ITKBUY3 X 0 X 115,0
3541,ITKBUY3 X 0 X 401,0
3541,ITKBUY3 X 0 X 843,0
3541,ITKBUY3 X 0 X 110,0
3541,ITKBUY3 X 0 X 298,0
3541,ITKBUY3 X 0 X 303,0
3541,ITKBUY3 X 0 X 250,0
3541,ITKBUY3 X 0 X 855,1
3541,ITKBUY3 X 0 X 192,1
3541,ITKBUY3 X 0 X 265,0
3541,ITKBUY3 X 0 X 196,1
3541,ITKBUY3 X 0 X 149,0
3541,ITKBUY3 X 0 X 188,0
3541,ITKBUY3 X 0 X 67,0
3541,ITKBUY3 X 0 X 274,0
3541,ITKBUY3 X 0 X 176,0
3541,ITKBUY3 X 0 X 13,0
3541,ITKBUY3 X 0 X 161,0
3541,ITKBUY3 X 0 X 310,0
3541,ITKBUY3 X 0 X 288,0
3542,ITNX6QM X 0 X 250,1
3542,ITNX6QM X 0 X 76,1
3542,ITNX6QM X 0 X 303,1
3542,ITNX6QM X 0 X 310,1
3542,ITNX6QM X 0 X 23,1
3542,ITNX6QM X 0 X 855,1
3542,ITNX6QM X 0 X 843,1
3542,ITNX6QM X 0 X 159,1
3542,ITNX6QM X 0 X 192,1
3542,ITNX6QM X 0 X 298,1
3542,ITNX6QM X 0 X 265,1
3542,ITNX6QM X 0 X 188,1
3542,ITNX6QM X 0 X 105,1
3542,ITNX6QM X 0 X 180,1
3542,ITNX6QM X 0 X 115,1
3542,ITNX6QM X 0 X 75,1
3542,ITNX6QM X 0 X 274,1
3542,ITNX6QM X 0 X 196,1
3542,ITNX6QM X 0 X 304,1
3542,ITNX6QM X 0 X 577,1
3543,IU3QETR X 0 X 303,1
3543,IU3QETR X 0 X 294,1
3543,IU3QETR X 0 X 13,1
3543,IU3QETR X 0 X 216,1
3543,IU3QETR X 0 X 274,1
3543,IU3QETR X 0 X 4,1
3543,IU3QETR X 0 X 250,1
3543,IU3QETR X 0 X 265,1
3543,IU3QETR X 0 X 295,1
3543,IU3QETR X 0 X 271,1
3543,IU3QETR X 0 X 577,1
3543,IU3QETR X 0 X 55,1
3543,IU3QETR X 0 X 82,1
3543,IU3QETR X 0 X 159,1
3543,IU3QETR X 0 X 33,1
3543,IU3QETR X 0 X 298,1
3543,IU3QETR X 0 X 149,1
3543,IU3QETR X 0 X 310,1
3543,IU3QETR X 0 X 134,1
3543,IU3QETR X 0 X 843,1
3544,IU77UQZ X 0 X 294,0
3544,IU77UQZ X 0 X 195,0
3544,IU77UQZ X 0 X 196,1
3544,IU77UQZ X 0 X 849,1
3544,IU77UQZ X 0 X 459,0
3544,IU77UQZ X 0 X 265,1
3544,IU77UQZ X 0 X 55,1
3544,IU77UQZ X 0 X 303,0
3544,IU77UQZ X 0 X 193,0
3544,IU77UQZ X 0 X 160,0
3544,IU77UQZ X 0 X 298,0
3544,IU77UQZ X 0 X 231,0
3544,IU77UQZ X 0 X 110,0
3544,IU77UQZ X 0 X 583,0
3544,IU77UQZ X 0 X 843,1
3544,IU77UQZ X 0 X 76,0
3544,IU77UQZ X 0 X 75,0
3544,IU77UQZ X 0 X 289,1
3544,IU77UQZ X 0 X 115,1
3544,IU77UQZ X 0 X 300,0
3545,IUNZ8EA X 0 X 195,1
3545,IUNZ8EA X 0 X 250,1
3545,IUNZ8EA X 0 X 196,1
3545,IUNZ8EA X 0 X 159,1
3545,IUNZ8EA X 0 X 188,1
